TableID,TableName,Name,DataType,Size,Nullable,Description,IsInCSV,Scrambled
1016000,ScoringPlay,AwayTeam,string,10,False,The abbreviation [Key} of the away team,False,False
1016000,ScoringPlay,HomeTeam,string,10,False,The abbreviation [Key] of the home team,False,False
1016000,ScoringPlay,Date,datetime,,True,The date and time of the game (in US Eastern Time),False,False
1016000,ScoringPlay,Sequence,integer,32,True,The order in which the scoring play happened,False,False
1016000,ScoringPlay,Team,string,10,True,The abbreviation [Key] of the team,False,False
1016000,ScoringPlay,Quarter,string,10,True,The quarter of the scoring play (1; 2; 3; 4; OT),False,False
1016000,ScoringPlay,TimeRemaining,string,10,True,The amount of time remaining in the current quarter when the scoring play occurred (e.g. 11:23; 5:34; NULL if game is not in progress or at halftime),False,False
1016000,ScoringPlay,PlayDescription,string,500,True,The detailed description of the play for display purposes,False,False
1016000,ScoringPlay,AwayScore,integer,32,True,The away team's score as a result of the scoring play (includes point after),False,True
1016000,ScoringPlay,HomeScore,integer,32,True,The home team's score as a result of the scoring play (includes point after),True,True
1016000,ScoringPlay,ScoreID,integer,32,False,Unique ID of the score/game,False,False
1017000,ScoringDetail,GameKey,string,10,False,A 9 digit unique code identifying the game that this record corresponds to. The GameID is composed of Season; SeasonType; Week and HomeTeam. Note: This value will be NULL for bye weeks,False,False
1017000,ScoringDetail,SeasonType,integer,32,False,The type of season that this game corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=All-Star),False,False
1017000,ScoringDetail,PlayerID,integer,32,True,The unique PlayerID of the player as assigned by SportsDataIO tied to this scoring detail. Note: this ID will stay with the player throughout their entire career,False,False
1017000,ScoringDetail,Team,string,50,True,The abbreviation [Key] of the team,False,False
1017000,ScoringDetail,Season,integer,32,False,The season during which the score happened,True,False
1017000,ScoringDetail,Week,integer,32,False,The NFL week of the game (regular season: 1 to 18; preseason: 0 to 4; postseason: 1 to 4). Note: seasons after 2021 will have only 3 preseason weeks,False,False
1017000,ScoringDetail,ScoringType,string,50,True,The type of scoring play (e.g. BlockedFieldGoalReturnTouchdown; BlockedPuntReturnTouchdown; FieldGoalMade; FieldGoalReturnTouchdown; FumbleReturnTouchdown; InterceptionReturnTouchdown; KickoffReturnTouchdown; PassingTouchdown; PuntReturnTouchdown; ReceivingTouchdown; RushingTouchdown; Safety),True,False
1017000,ScoringDetail,Length,integer,32,False,The length in yards of the score,True,True
1017000,ScoringDetail,ScoringDetailID,integer,32,False,Unique ID of this scoring detail,False,False
1017000,ScoringDetail,PlayerGameID,integer,32,False,Unique ID of the PlayerGame record tied to this scoring detail,False,False
1017000,ScoringDetail,ScoreID,integer,32,True,Unique ID of the score/game,False,False
1017000,ScoringDetail,ScoringPlayID,integer,32,True,Unique ID of the scoring play,False,False
1018000,FantasyDefenseGame,GameKey,string,10,False,A 9 digit unique code identifying the game that this record corresponds to. The GameID is composed of Season; SeasonType; Week and HomeTeam. Note: This value will be NULL for bye weeks,False,False
1018000,FantasyDefenseGame,SeasonType,integer,32,False,The type of season that this player corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=All-Star),False,False
1018000,FantasyDefenseGame,Season,integer,32,False,The NFL season of the game,True,False
1018000,FantasyDefenseGame,Week,integer,32,True,The NFL week of the game (regular season: 1 to 18; preseason: 0 to 4; postseason: 1 to 4). Note: seasons after 2021 will have only 3 preseason weeks,False,False
1018000,FantasyDefenseGame,Date,datetime,,True,The date and time of the game (in US Eastern Time),False,False
1018000,FantasyDefenseGame,Team,string,50,True,The abbreviation [Key] of the team,False,False
1018000,FantasyDefenseGame,Opponent,string,50,True,The abbreviation [Key] of the opponent team,False,False
1018000,FantasyDefenseGame,PointsAllowed,decimal,32,False,Total points allowed by the team during the game,False,True
1018000,FantasyDefenseGame,TouchdownsScored,decimal,32,False,Total defensive and special teams touchdowns scored by the team in the game,False,True
1018000,FantasyDefenseGame,SoloTackles,decimal,32,False,Total defensive solo (unassisted) tackles by the team in the game,False,True
1018000,FantasyDefenseGame,AssistedTackles,decimal,32,False,Total defensive assisted tackles by the team in the game,False,True
1018000,FantasyDefenseGame,Sacks,decimal,32,False,Total defensive sacks by the team in the game,False,True
1018000,FantasyDefenseGame,SackYards,decimal,32,False,Total defensive sack yards by the team in the game,False,True
1018000,FantasyDefenseGame,PassesDefended,decimal,32,False,Total passes defended by the team in the game,False,True
1018000,FantasyDefenseGame,FumblesForced,decimal,32,False,Total fumbles forced on defense by the team in the game,False,True
1018000,FantasyDefenseGame,FumblesRecovered,decimal,32,False,Total defensive fumble recoveries by the team in the game,False,True
1018000,FantasyDefenseGame,FumbleReturnYards,decimal,32,False,Total fumble return yards by the team in the game,False,True
1018000,FantasyDefenseGame,FumbleReturnTouchdowns,decimal,32,False,Total fumble return touchdowns by the team in the game,False,True
1018000,FantasyDefenseGame,Interceptions,decimal,32,False,Total defensive interceptions by the team in the game,False,True
1018000,FantasyDefenseGame,InterceptionReturnYards,decimal,32,False,Total defensive interception return yards by the team in the game,False,True
1018000,FantasyDefenseGame,InterceptionReturnTouchdowns,decimal,32,False,Total defensive interception return touchdowns by the team in the game,False,True
1018000,FantasyDefenseGame,BlockedKicks,decimal,32,False,Total blocked kicks by team in the game. Note: BlockedKicks include Field Goals and Punts but NOT Extra Points,False,True
1018000,FantasyDefenseGame,Safeties,decimal,32,False,Total defensive safeties scored by the team in the game,False,True
1018000,FantasyDefenseGame,PuntReturns,decimal,32,False,Total punt returns by the team in the game,False,True
1018000,FantasyDefenseGame,PuntReturnYards,decimal,32,False,Total punt return yards by the team in the game,False,True
1018000,FantasyDefenseGame,PuntReturnTouchdowns,decimal,32,False,Total punt return touchdowns by the team in the game,False,True
1018000,FantasyDefenseGame,PuntReturnLong,decimal,32,False,The longest punt return by the team in the game,False,True
1018000,FantasyDefenseGame,KickReturns,decimal,32,False,Total kickoff returns by the team in the game,False,True
1018000,FantasyDefenseGame,KickReturnYards,decimal,32,False,Total kickoff return yards by the team in the game,False,True
1018000,FantasyDefenseGame,KickReturnTouchdowns,decimal,32,False,Total kickoff return touchdowns by the team in the game,False,True
1018000,FantasyDefenseGame,KickReturnLong,decimal,32,False,Longest kick return by the team in the game,False,True
1018000,FantasyDefenseGame,BlockedKickReturnTouchdowns,decimal,32,True,Total blocked kick recovery return touchdowns for the team in the game,False,True
1018000,FantasyDefenseGame,FieldGoalReturnTouchdowns,decimal,32,True,Total field goal return touchdowns by the team in the game. Note: This field excludes blocked field goals,False,True
1018000,FantasyDefenseGame,FantasyPointsAllowed,decimal,32,True,Fantasy points allowed to opposing offensive players in the season. Note: positions include: QB; RB; WR; TE,False,True
1018000,FantasyDefenseGame,QuarterbackFantasyPointsAllowed,decimal,32,True,Fantasy points allowed to opposing quarterbacks by the team in the game,False,True
1018000,FantasyDefenseGame,RunningbackFantasyPointsAllowed,decimal,32,True,Total fantasy points allowed to opposing running backs by the team in the game,False,True
1018000,FantasyDefenseGame,WideReceiverFantasyPointsAllowed,decimal,32,True,Fantasy points allowed to opposing wide receivers,True,True
1018000,FantasyDefenseGame,TightEndFantasyPointsAllowed,decimal,32,True,Fantasy points allowed to opposing tight ends by the team in the game,False,True
1018000,FantasyDefenseGame,KickerFantasyPointsAllowed,decimal,32,True,Fantasy points allowed to opponent kickers by the team in the game,False,True
1018000,FantasyDefenseGame,BlockedKickReturnYards,decimal,32,True,Total blocked kick recovery return yards for the team in the game,False,True
1018000,FantasyDefenseGame,FieldGoalReturnYards,decimal,32,True,Total field goal return yards by the team in the game. Note: This field excludes blocked field goals,False,True
1018000,FantasyDefenseGame,QuarterbackHits,decimal,32,True,Total quarterback hits by the team in the game. Note: This is a defensive stat that includes sacks,False,True
1018000,FantasyDefenseGame,TacklesForLoss,decimal,32,True,Total tackles for loss by the team in the game. Note: These are tackles behind the line of scrimmage for loss of yards (including sacks),False,True
1018000,FantasyDefenseGame,DefensiveTouchdowns,decimal,32,True,Total touchdowns scored by the defense,True,True
1018000,FantasyDefenseGame,SpecialTeamsTouchdowns,decimal,32,True,Total special teams touchdowns scored by the team in the game,False,True
1018000,FantasyDefenseGame,IsGameOver,boolean,,True,Whether the game is over (true/false),False,False
1018000,FantasyDefenseGame,FantasyPoints,decimal,32,True,Fantasy points scored based on basic fantasy scoring system by the team's D/ST in the game,False,True
1018000,FantasyDefenseGame,Stadium,string,50,True,Stadium of the event,True,False
1018000,FantasyDefenseGame,Temperature,integer,32,True,Temperature at game start (Fahrenheit),True,True
1018000,FantasyDefenseGame,Humidity,integer,32,True,The humidity percentage at the start of the game,False,True
1018000,FantasyDefenseGame,WindSpeed,integer,32,True,The wind speed at the start of the game (in MPH),False,True
1018000,FantasyDefenseGame,ThirdDownAttempts,decimal,32,True,Total third down attempts against the team in the game,False,True
1018000,FantasyDefenseGame,ThirdDownConversions,decimal,32,True,Total third down conversions against the team in the game,False,True
1018000,FantasyDefenseGame,FourthDownAttempts,decimal,32,True,Opponent's fourth down attempts against the team in the game,False,True
1018000,FantasyDefenseGame,FourthDownConversions,decimal,32,True,Opponent's fourth down conversions against the team in the game,False,True
1018000,FantasyDefenseGame,PointsAllowedByDefenseSpecialTeams,decimal,32,True,Total number of points allowed by the team in the game to the opposing offense and special teams. Note: This field excludes points scored by the opponent's defense,False,True
1018000,FantasyDefenseGame,FanDuelSalary,integer,32,True,The team's D/ST salary for FanDuel daily fantasy contests,False,True
1018000,FantasyDefenseGame,DraftKingsSalary,integer,32,True,The team's D/ST salary for DraftKings daily fantasy contests.,False,True
1018000,FantasyDefenseGame,FantasyDataSalary,integer,32,True,The team's D/ST salary as calculated by SportsDataIO (formerly known as FantasyData). Based on the same salary cap as DraftKings contests ($50;000),False,True
1018000,FantasyDefenseGame,VictivSalary,integer,32,True,The player's salary for Victiv daily fantasy contests.,True,True
1018000,FantasyDefenseGame,TwoPointConversionReturns,decimal,32,True,Total successful two point conversion returns by the team in the game,False,True
1018000,FantasyDefenseGame,FantasyPointsFanDuel,decimal,32,True,Fantasy points based on FanDuel's scoring system by the team in the game,False,True
1018000,FantasyDefenseGame,FantasyPointsDraftKings,decimal,32,True,Fantasy points based on DraftKings' scoring system by the team in the game,False,True
1018000,FantasyDefenseGame,OffensiveYardsAllowed,decimal,32,True,Offensive yards allowed by the team's defense in the game,False,True
1018000,FantasyDefenseGame,YahooSalary,integer,32,True,The player's salary for Yahoo daily fantasy contests,False,True
1018000,FantasyDefenseGame,PlayerID,integer,32,True,The unique PlayerID of the player as assigned by SportsDataIO for use when combining with player feeds. Note: this ID will stay with the player throughout their entire career,False,False
1018000,FantasyDefenseGame,FantasyPointsYahoo,decimal,32,True,Fantasy points based on Yahoo's daily fantasy scoring system by the team in the game,False,True
1018000,FantasyDefenseGame,HomeOrAway,string,4,True,Whether the team is home or away,False,False
1018000,FantasyDefenseGame,OpponentRank,integer,32,True,The ranking of the opposing team's offense with regards to fantasy points allowed to fantasy DST,False,True
1018000,FantasyDefenseGame,OpponentPositionRank,integer,32,True,The ranking of the opposing team's offense with regards to fantasy points allowed to fantasy DST,False,True
1018000,FantasyDefenseGame,FantasyDraftSalary,integer,32,True,The team's D/ST salary for FantasyDraft daily fantasy contests.,False,True
1018000,FantasyDefenseGame,TeamID,integer,32,True,The unique ID of the team,False,False
1018000,FantasyDefenseGame,OpponentID,integer,32,True,The unique ID of this opponent team,False,False
1018000,FantasyDefenseGame,Day,date,,True,The date of the game (in US Eastern Time),False,False
1018000,FantasyDefenseGame,DateTime,datetime,,True,The date and time of the game (in US Eastern Time),False,False
1018000,FantasyDefenseGame,GlobalGameID,integer,32,True,A globally unique ID for this game. This value is guaranteed to be unique across all sports/leagues,False,False
1018000,FantasyDefenseGame,GlobalTeamID,integer,32,True,A globally unique ID for this team. This value is guaranteed to be unique across all sports/leagues,False,False
1018000,FantasyDefenseGame,GlobalOpponentID,integer,32,True,A globally unique ID for this team's opponent. This value is guaranteed to be unique across all sports/leagues,False,False
1018000,FantasyDefenseGame,DraftKingsPosition,string,10,True,The position of this team's D/ST; as listed by DraftKings.,False,False
1018000,FantasyDefenseGame,FanDuelPosition,string,10,True,The position of this team's D/ST; as listed by FanDuel.,False,False
1018000,FantasyDefenseGame,FantasyDraftPosition,string,10,True,The position of this team's D/ST; as listed by FantasyDraft,False,False
1018000,FantasyDefenseGame,YahooPosition,string,10,True,The position of the team's defense/special teams unit; as listed on Yahoo's daily fantasy sports platform,False,False
1018000,FantasyDefenseGame,FantasyDefenseID,integer,32,True,"Unique ID of FantasyDefense record (subject to change; although it very rarely does).  Note: For a guaranteed static ID; use a combination of GameKey and Team",False,False
1018000,FantasyDefenseGame,ScoreID,integer,32,False,Unique ID of the score/game,False,False
1018000,FantasyDefenseGame,FanDuelFantasyPointsAllowed,decimal,32,True,FanDuel fantasy points allowed to opposing offensive players in the game. Note: positions include: QB; RB; WR; TE,False,True
1018000,FantasyDefenseGame,FanDuelQuarterbackFantasyPointsAllowed,decimal,32,True,FanDuel fantasy points allowed by the team to opposing quarterbacks in the game,False,True
1018000,FantasyDefenseGame,FanDuelRunningbackFantasyPointsAllowed,decimal,32,True,FanDuel fantasy points allowed by the team to opposing running backs in the game,False,True
1018000,FantasyDefenseGame,FanDuelWideReceiverFantasyPointsAllowed,decimal,32,True,FanDuel fantasy points allowed by the team to opposing wide receivers in the game,False,True
1018000,FantasyDefenseGame,FanDuelTightEndFantasyPointsAllowed,decimal,32,True,FanDuel fantasy points allowed by the team to opposing tight ends in the game,False,True
1018000,FantasyDefenseGame,FanDuelKickerFantasyPointsAllowed,decimal,32,True,FanDuel fantasy points allowed by the team to opposing kickers in the game,False,True
1018000,FantasyDefenseGame,DraftKingsFantasyPointsAllowed,decimal,32,True,DraftKings fantasy points allowed to opposing offensive players in the game. Note: positions include: QB; RB; WR; TE,False,True
1018000,FantasyDefenseGame,DraftKingsQuarterbackFantasyPointsAllowed,decimal,32,True,DraftKings fantasy points allowed by the team to opponent quarterbacks in the game,False,True
1018000,FantasyDefenseGame,DraftKingsRunningbackFantasyPointsAllowed,decimal,32,True,DraftKings fantasy points allowed by the team to opponent running backs in the game,False,True
1018000,FantasyDefenseGame,DraftKingsWideReceiverFantasyPointsAllowed,decimal,32,True,DraftKings fantasy points allowed by the team to opponent wide receivers in the game,False,True
1018000,FantasyDefenseGame,DraftKingsTightEndFantasyPointsAllowed,decimal,32,True,DraftKings fantasy points allowed by the team to opponent tight ends in the game,False,True
1018000,FantasyDefenseGame,DraftKingsKickerFantasyPointsAllowed,decimal,32,True,DraftKings fantasy points allowed to opposing kickers,False,True
1018000,FantasyDefenseGame,YahooFantasyPointsAllowed,decimal,32,True,Total Yahoo fantasy points allowed to opposing offensive players by the team in the game. Note: Offensive players include: QB; RB; WR; & TE,False,True
1018000,FantasyDefenseGame,YahooQuarterbackFantasyPointsAllowed,decimal,32,True,Total Yahoo fantasy points allowed to opposing quarterbacks by the team in the game,False,True
1018000,FantasyDefenseGame,YahooRunningbackFantasyPointsAllowed,decimal,32,True,Total Yahoo fantasy points allowed to opposing running backs by the team in the game,False,True
1018000,FantasyDefenseGame,YahooWideReceiverFantasyPointsAllowed,decimal,32,True,Total Yahoo fantasy points allowed to opposing wide receivers by the team in the game,False,True
1018000,FantasyDefenseGame,YahooTightEndFantasyPointsAllowed,decimal,32,True,Total Yahoo fantasy points allowed to opposing tight ends by the team in the game,False,True
1018000,FantasyDefenseGame,YahooKickerFantasyPointsAllowed,decimal,32,True,Total Yahoo fantasy points allowed to opposing kickers by the team in the game,False,True
1018000,FantasyDefenseGame,FantasyPointsFantasyDraft,decimal,32,True,Fantasy points based on FantasyDraft's scoring system by the team in the game,False,True
1018000,FantasyDefenseGame,FantasyDraftFantasyPointsAllowed,decimal,32,True,FantasyDraft fantasy points allowed to opposing offensive players in the game. Note: positions include: QB; RB; WR; TE,False,True
1018000,FantasyDefenseGame,FantasyDraftQuarterbackFantasyPointsAllowed,decimal,32,True,FantasyDraft fantasy points allowed by the team to opposing quarterbacks in the game,False,True
1018000,FantasyDefenseGame,FantasyDraftRunningbackFantasyPointsAllowed,decimal,32,True,FantasyDraft fantasy points allowed by the team to opposing running backs in the game,False,True
1018000,FantasyDefenseGame,FantasyDraftWideReceiverFantasyPointsAllowed,decimal,32,True,FantasyDraft fantasy points allowed by the team to opposing wide receivers in the game,False,True
1018000,FantasyDefenseGame,FantasyDraftTightEndFantasyPointsAllowed,decimal,32,True,FantasyDraft fantasy points allowed by the team to opposing tight ends in the game,False,True
1018000,FantasyDefenseGame,FantasyDraftKickerFantasyPointsAllowed,decimal,32,True,FantasyDraft fantasy points allowed by the team to opposing kickers in the game,False,True
1018000,FantasyDefenseGame,ScoringDetails,ScoringDetail[],,True,The details of the scoring plays this team DST recorded in the game,False,True
1096000,FantasyGame,GameID,integer,32,True,The unique ID of this game,False,False
1096000,FantasyGame,PlayerID,integer,32,True,The unique PlayerID of the player as assigned by SportsDataIO tied to this FantasyGame record Note: this ID will stay with the player throughout their entire career,False,False
1096000,FantasyGame,SeasonType,integer,32,False,The type of season that this player corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=All-Star).,False,False
1096000,FantasyGame,Season,integer,32,False,The NFL season of the game,True,False
1096000,FantasyGame,Day,date,,True,The date of the game (in US Eastern Time),False,False
1096000,FantasyGame,DateTime,datetime,,True,The date and time of the game (in US Eastern Time),False,False
1096000,FantasyGame,Week,integer,32,False,The NFL week of the game (regular season: 1 to 18; preseason: 0 to 4; postseason: 1 to 4). Note: seasons after 2021 will have only 3 preseason weeks,False,False
1096000,FantasyGame,Team,string,50,True,The abbreviation [Key] of the team,False,False
1096000,FantasyGame,Opponent,string,50,True,The abbreviation [Key] of the opponent team,False,False
1096000,FantasyGame,HomeOrAway,string,4,True,Whether the team is home or away,False,False
1096000,FantasyGame,Number,integer,32,False,Player's jersey number,True,False
1096000,FantasyGame,Name,string,50,True,Player's full name,False,False
1096000,FantasyGame,Position,string,50,True,The primary position of the player Possible Values: C; CB; DB; DE; DL; DT; FB; FS; G; ILB; K; KR; LB; LS; NT; OL; OLB; OT; P; QB; RB; S; SS; T; TE; WR,False,False
1096000,FantasyGame,PositionCategory,string,50,True,The category of the player's position (OFF; DEF; ST),False,False
1096000,FantasyGame,Activated,integer,32,False,Whether or not the player was active for the game,False,False
1096000,FantasyGame,Played,integer,32,False,Whether the player played at least one snap in the game Note: Will return "1" if player played at least one snap and "0" if they did not,False,False
1096000,FantasyGame,Started,integer,32,False,Whether the player started the game (on offensive or defense) Note: Started = 1 / Did Not Start = 0,False,False
1096000,FantasyGame,FantasyPoints,decimal,32,False,Total fantasy points by the player in the game,False,False
1096000,FantasyGame,FantasyPointsPPR,decimal,32,False,Fantasy points scored based on basic PPR fantasy scoring system by the player in the game,False,False
1096000,FantasyGame,FantasyPosition,string,50,True,The player's fantasy football position Possible values: QB; RB; WR; TE; DL; LB; DB; K; P; OL,False,False
1096000,FantasyGame,IsGameOver,boolean,,True,Whether the game is over (true/false),True,False
1096000,FantasyGame,FantasyPointsFanDuel,decimal,32,True,Fantasy points based on FanDuel's scoring system by the player in the game,False,False
1096000,FantasyGame,FantasyPointsYahoo,decimal,32,True,Fantasy points based on Yahoo's daily fantasy scoring system by the player in the game,False,False
1096000,FantasyGame,FantasyPointsDraftKings,decimal,32,True,Total DraftKings daily fantasy points scored by the player in the game,False,False
1096000,FantasyGame,FanDuelPosition,string,10,True,The player's eligible position in FanDuel's daily fantasy sports platform,False,False
1096000,FantasyGame,DraftKingsPosition,string,10,True,The player's eligible position in DraftKings' daily fantasy sports platform,False,False
1096000,FantasyGame,YahooPosition,string,10,True,The player's eligible position in Yahoo's daily fantasy sports platform,False,False
1096000,FantasyGame,OpponentRank,integer,32,True,The ranking of the player's opponent with regards to fantasy points allowed,False,False
1096000,FantasyGame,OpponentPositionRank,integer,32,True,The ranking of the player's opponent by position with regards to fantasy points allowed,False,False
1096000,FantasyGame,GlobalGameID,integer,32,True,A globally unique ID for this game. This value is guaranteed to be unique across all sports/leagues,False,False
1096000,FantasyGame,Updated,datetime,,True,Time of last sync (in US Eastern time) Note: this does not indicate that stats changed,False,False
1019000,FantasyDefenseSeason,SeasonType,integer,32,False,The type of season that this team corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=All-Star),False,False
1019000,FantasyDefenseSeason,Season,integer,32,False,The NFL regular season for which these totals apply,True,False
1019000,FantasyDefenseSeason,Team,string,50,True,The abbreviation [Key] of the team,False,False
1019000,FantasyDefenseSeason,PointsAllowed,decimal,32,False,Total points allowed by the team during the season,False,True
1019000,FantasyDefenseSeason,TouchdownsScored,decimal,32,False,Total defensive and special teams touchdowns scored by the team in the season,False,True
1019000,FantasyDefenseSeason,SoloTackles,decimal,32,False,Total defensive solo (unassisted) tackles by the team in the season,False,True
1019000,FantasyDefenseSeason,AssistedTackles,decimal,32,False,Total defensive assisted tackles by the team in the season,False,True
1019000,FantasyDefenseSeason,Sacks,decimal,32,False,Total defensive sacks by the team in the season,False,True
1019000,FantasyDefenseSeason,SackYards,decimal,32,False,Total defensive sack yards by the team in the season,False,True
1019000,FantasyDefenseSeason,PassesDefended,decimal,32,False,Total passes defended by the team in the season,False,True
1019000,FantasyDefenseSeason,FumblesForced,decimal,32,False,Total fumbles forced on defense by the team in the season,False,True
1019000,FantasyDefenseSeason,FumblesRecovered,decimal,32,False,Total defensive fumble recoveries by the team in the season,False,True
1019000,FantasyDefenseSeason,FumbleReturnYards,decimal,32,False,Total fumble return yards by the team in the season,False,True
1019000,FantasyDefenseSeason,FumbleReturnTouchdowns,decimal,32,False,Total fumble return touchdowns by the team in the season,False,True
1019000,FantasyDefenseSeason,Interceptions,decimal,32,False,Total defensive interceptions by the team in the season,False,True
1019000,FantasyDefenseSeason,InterceptionReturnYards,decimal,32,False,Total defensive interception return yards by the team in the season,False,True
1019000,FantasyDefenseSeason,InterceptionReturnTouchdowns,decimal,32,False,Total defensive interception return touchdowns by the team in the season,False,True
1019000,FantasyDefenseSeason,BlockedKicks,decimal,32,False,Total blocked kicks by the team in the season. Note: BlockedKicks include Field Goals and Punts but NOT Extra Points,False,True
1019000,FantasyDefenseSeason,Safeties,decimal,32,False,Total defensive safeties scored by the team in the season,False,True
1019000,FantasyDefenseSeason,PuntReturns,decimal,32,False,Total punt returns by the team in the season,False,True
1019000,FantasyDefenseSeason,PuntReturnYards,decimal,32,False,Total punt return yards by the team in the season,False,True
1019000,FantasyDefenseSeason,PuntReturnTouchdowns,decimal,32,False,Total punt return touchdowns by the team in the season,False,True
1019000,FantasyDefenseSeason,PuntReturnLong,decimal,32,False,The longest punt return by the team in the season,False,True
1019000,FantasyDefenseSeason,KickReturns,decimal,32,False,Total kickoff returns by the team in the season,False,True
1019000,FantasyDefenseSeason,KickReturnYards,decimal,32,False,Total kickoff return yards by the team in the season,False,True
1019000,FantasyDefenseSeason,KickReturnTouchdowns,decimal,32,False,Total kickoff return touchdowns by the team in the season,False,True
1019000,FantasyDefenseSeason,KickReturnLong,decimal,32,False,Longest kick return by the team in the season,False,True
1019000,FantasyDefenseSeason,BlockedKickReturnTouchdowns,decimal,32,True,Total blocked kick recovery return touchdowns for the team in the season,False,True
1019000,FantasyDefenseSeason,FieldGoalReturnTouchdowns,decimal,32,True,Total field goal return touchdowns by the team in the season. Note: This field excludes blocked field goals,False,True
1019000,FantasyDefenseSeason,FantasyPointsAllowed,decimal,32,True,Fantasy points allowed to opposing offensive players in the season. Note: positions include: QB; RB; WR; TE,False,True
1019000,FantasyDefenseSeason,QuarterbackFantasyPointsAllowed,decimal,32,True,Fantasy points allowed to opposing quarterbacks by the team in the season,False,True
1019000,FantasyDefenseSeason,RunningbackFantasyPointsAllowed,decimal,32,True,Total fantasy points allowed to opposing running backs by the team in the season,False,True
1019000,FantasyDefenseSeason,WideReceiverFantasyPointsAllowed,decimal,32,True,Fantasy points allowed to opposing wide receivers,False,True
1019000,FantasyDefenseSeason,TightEndFantasyPointsAllowed,decimal,32,True,Fantasy points allowed to opposing tight ends by the team in the season,False,True
1019000,FantasyDefenseSeason,KickerFantasyPointsAllowed,decimal,32,True,Fantasy points allowed to opponent kickers by the team in the season,False,True
1019000,FantasyDefenseSeason,Games,integer,32,True,The total number of games played by the team in the season,False,False
1019000,FantasyDefenseSeason,BlockedKickReturnYards,decimal,32,True,Total blocked kick recovery return yards for the team in the season,False,True
1019000,FantasyDefenseSeason,FieldGoalReturnYards,decimal,32,True,Total field goal return yards by the team in the season. Note: This field excludes blocked field goals,False,True
1019000,FantasyDefenseSeason,QuarterbackHits,decimal,32,True,Total quarterback hits by the team in the season. Note: This is a defensive stat that includes sacks,False,True
1019000,FantasyDefenseSeason,TacklesForLoss,decimal,32,True,Total tackles for loss by the team in the season. Note: these are tackles behind the line of scrimmage for loss of yards (including sacks),False,True
1019000,FantasyDefenseSeason,DefensiveTouchdowns,decimal,32,True,Total defensive touchdowns scored by the team in the season,False,True
1019000,FantasyDefenseSeason,SpecialTeamsTouchdowns,decimal,32,True,Total special teams touchdowns scored by the team in the season,False,True
1019000,FantasyDefenseSeason,FantasyPoints,decimal,32,True,Fantasy points scored based on basic fantasy scoring system by the team in the season,False,True
1019000,FantasyDefenseSeason,Temperature,integer,32,True,Temperature at game start (Fahrenheit),True,True
1019000,FantasyDefenseSeason,Humidity,integer,32,True,The humidity percentage at the start of the game,False,True
1019000,FantasyDefenseSeason,WindSpeed,integer,32,True,The wind speed at the start of the game (in MPH),False,True
1019000,FantasyDefenseSeason,ThirdDownAttempts,decimal,32,True,Total third down attempts against the team in the season,False,True
1019000,FantasyDefenseSeason,ThirdDownConversions,decimal,32,True,Total third down conversions against the team in the season,False,True
1019000,FantasyDefenseSeason,FourthDownAttempts,decimal,32,True,Opponent's fourth down attempts against the team in the season,False,True
1019000,FantasyDefenseSeason,FourthDownConversions,decimal,32,True,Opponent's fourth down conversions against the team in the season,False,True
1019000,FantasyDefenseSeason,PointsAllowedByDefenseSpecialTeams,decimal,32,True,Total number of points allowed by the team in the season to the opposing offense and special teams. Note: This field excludes points scored by the opponent's defense,False,True
1019000,FantasyDefenseSeason,AuctionValue,decimal,32,True,Player's dollar value in a $200 salary cap auction draft.,False,True
1019000,FantasyDefenseSeason,AuctionValuePPR,decimal,32,True,Player's dollar value in a $200 salary cap PPR auction draft.,True,True
1019000,FantasyDefenseSeason,TwoPointConversionReturns,decimal,32,True,Total successful two point conversion returns by the team in the season,False,True
1019000,FantasyDefenseSeason,FantasyPointsFanDuel,decimal,32,True,Fantasy points based on FanDuel's scoring system by the team in the season,False,True
1019000,FantasyDefenseSeason,FantasyPointsDraftKings,decimal,32,True,Fantasy points based on DraftKings' scoring system by the team in the season,False,True
1019000,FantasyDefenseSeason,OffensiveYardsAllowed,decimal,32,True,Offensive yards allowed by the team's defense in the season,False,True
1019000,FantasyDefenseSeason,PlayerID,integer,32,True,The unique PlayerID of the player as assigned by SportsDataIO for use when combining with player feeds. Note: this ID will stay with the player throughout their entire career,False,False
1019000,FantasyDefenseSeason,FantasyPointsYahoo,decimal,32,True,Fantasy points based on Yahoo's daily fantasy scoring system by the team in the season,False,True
1019000,FantasyDefenseSeason,AverageDraftPosition,decimal,32,True,The average draft position of the team's fantasy defense (DST) in re-draft leagues,False,True
1019000,FantasyDefenseSeason,AverageDraftPositionPPR,decimal,32,True,The average draft position of the team (DST) in Points Per Reception (PPR) leagues,False,True
1019000,FantasyDefenseSeason,TeamID,integer,32,True,The unique ID of the team,False,False
1019000,FantasyDefenseSeason,GlobalTeamID,integer,32,True,A globally unique ID for this team. This value is guaranteed to be unique across all sports/leagues,False,False
