player_id,mfl_id,gsis_id,sleeper_id,espn_id,yahoo_id,pfr_id,fantasypros_id,pff_id,cbs_id,ktc_id,sportradar_id,fleaflicker_id,rotowire_id,rotoworld_id,stats_id,stats_global_id,fantasy_data_id,swish_id,cfbref_id,nfl_id,name,merge_name,name_last_first,position,team,birthdate,draft_year,xref_correction_status
5107,10746,00-0028868,,15148,,PeteDe00,,7248,1620726,,2f6bef77-ff2e-40b3-aa48-b1568e84cfe7,,8115,8081,26358,450900,,,,,Deangelo Peterson,deangelo peterson,"Peterson, Deangelo",TE,WAS,1989-01-11,2012,original
5108,10747,00-0029414,1065,14902,25826,CharOr00,11224,7116,1707633,,b6325c85-c313-4cfb-a299-9884d5e9e389,,8042,7457,25826,512099,13861,,orson-charles-1,2533047,Orson Charles,orson charles,"Charles, Orson",TE,FA,1991-01-27,2012,original
5109,10748,00-0029559,1051,14934,25726,CoplQu00,,7022,1672686,,2c7cad5c-8447-44ea-a705-1fad8339a045,8546,8132,7438,25726,463689,13808,,quinton-coples-1,2532818,Quinton Coples,quinton coples,"Coples, Quinton",DE,FA,1990-06-22,2012,original
5110,10749,00-0029249,1141,14926,25728,IngrMe00,11226,7024,1620606,,2cae991f-878e-434e-9f76-fad263fad23c,,8133,7419,25728,406454,14128,406454,melvin-ingram-1,2532870,Melvin Ingram,melvin ingram,"Ingram, Melvin",DE,FA,1989-04-26,2012,original
5111,10750,00-0029408,1177,14929,25738,PerrNi00,11227,7033,1631896,,204e0eb0-c5ef-4522-9056-393e2e5177ea,8475,8135,7411,25738,459231,14294,,nick-perry-1,2533048,Nick Perry,nick perry,"Perry, Nick",LB,FA,1990-04-12,2012,original
5112,10751,00-0029210,,15095,,LewiRo02,,7125,1664222,,25398013-94c7-4106-991c-2b29b20af610,8466,8137,7444,25835,493843,,,ronnell-lewis-1,38655,Ronnell Lewis,ronnell lewis,"Lewis, Ronnell",DE,FA,1990-09-17,2012,original
5113,10752,00-0029600,1116,14952,25748,BranAn00,11229,7042,1262880,,ba384269-98b5-47ee-93bb-18a4e71ad0eb,8495,8136,7532,25748,401755,14021,,andre-branch-1,2532801,Andre Branch,andre branch,"Branch, Andre",DE,FA,1989-07-14,2012,original
5114,10753,00-0029585,1038,14927,25731,JoneCh03,11230,7027,1971327,,5197def5-f444-4561-ad28-7aac10dc748e,8531,8140,7429,25731,465583,13749,465583,chandler-jones-2,2533538,Chandler Jones,chandler jones,"Jones, Chandler",DE,FA,1990-02-27,2012,original
5115,10754,00-0029643,1103,14936,25736,MercWh00,11231,7031,1619959,,eafbc0f8-2e3b-4014-af9d-81fc14b5009a,8482,8134,7432,25736,447344,13977,447344,whitney-mercilus-1,2533049,Whitney Mercilus,whitney mercilus,"Mercilus, Whitney",DE,FA,1990-07-21,2012,original
5116,10755,00-0029412,1028,14959,25769,CurrVi00,11232,7061,1635785,,e929b3d8-6f7b-41f2-acfa-fe3840d03509,8561,8139,7531,25769,407642,13722,407642,vinny-curry-1,2532825,Vinny Curry,vinny curry,"Curry, Vinny",DE,FA,1988-06-30,2012,original
5117,10756,00-0029617,1240,15099,25874,MassJo00,,7156,1684466,,9656a941-d588-411c-97e0-d62038a9545f,,8141,7612,25874,500527,14571,,jonathan-massaquoi-1,2533455,Jonathan Massaquoi,jonathan massaquoi,"Massaquoi, Jonathan",LB,FA,1988-05-11,2012,original
5118,10757,00-0029684,1270,14965,25803,ThomBr01,,7093,1675640,,30e0176b-7931-4864-9c06-dd72cc186195,8434,8158,7511,25803,463518,14709,,brandon-thompson-3,2532959,Brandon Thompson,brandon thompson,"Thompson, Brandon",DT,CIN,1989-10-19,2012,original
5119,10758,,,15071,,GuytTr00,,,1631801,,,,8142,7659,25929,461666,,,trevor-guyton-1,,Trevor Guyton,trevor guyton,"Guyton, Trevor",DT,FA,1990-01-09,2012,original
5120,10759,00-0029257,1179,14967,25761,WortJe00,11236,7054,1631028,,b9d34a54-0475-417b-a2b5-6c0743b541ff,,8156,7443,25761,464291,14299,,jerel-worthy-1,2533052,Jerel Worthy,jerel worthy,"Worthy, Jerel",DT,FA,1990-04-28,2012,original
5121,10760,00-0029258,1072,14963,25763,StilDe00,11237,7056,1272618,,c2df71d8-5dab-4a83-82e9-18cd7f7a0190,,8155,7476,25763,406179,13880,,devon-still-1,2532954,Devon Still,devon still,"Still, Devon",DE,FA,1989-07-11,2012,original
5122,10761,00-0029688,1131,14939,25721,PoexDo00,11238,7017,1717351,,9fdc477a-af02-4345-baca-cf026fbc645a,8504,8153,7422,25721,502833,14081,,dontari-poe-1,2533435,Dontari Poe,dontari poe,"Poe, Dontari",DT,FA,1990-08-18,2012,original
5123,10762,00-0029653,1027,14941,25722,CoxxFl00,11239,7018,1700843,,49671677-0e37-4c70-ae1b-ec36be357eb9,8560,8154,7431,25722,512216,13721,512216,fletcher-cox-1,2533051,Fletcher Cox,fletcher cox,"Cox, Fletcher",DT,FA,1990-12-13,2012,original
5124,10763,00-0029630,1197,14944,25724,BrocMi00,11240,7020,1664406,,30119d63-584c-4fd6-95aa-67b7af4998f5,8599,8152,7466,25724,498963,14397,498963,michael-brockers-1,2533050,Michael Brockers,michael brockers,"Brockers, Michael",DT,FA,1990-12-21,2012,original
5125,10764,00-0029252,1063,14970,25745,UpshCo00,,7039,1632220,,32c32ac4-e25d-434e-a993-fcaa42116805,8403,8182,7478,25745,465622,13858,,courtney-upshaw-1,2532964,Courtney Upshaw,courtney upshaw,"Upshaw, Courtney",DE,FA,1989-12-13,2012,original
5126,10765,00-0029594,1092,14972,25796,SpenSe00,11242,7087,1619691,,efaec80b-f578-4d7e-939c-5965fbfc8a02,,8241,7554,25796,447335,13932,,sean-spence-1,2532952,Sean Spence,sean spence,"Spence, Sean",LB,FA,1990-06-07,2012,original
5127,10766,00-0029193,1242,14946,25725,IrviBr00,11243,7021,1779111,,6fc3f73e-9c19-41cf-aa95-df4d83e29e9e,,8199,7515,25725,556310,14583,556310,bruce-irvin-1,2532871,Bruce Irvin,bruce irvin,"Irvin, Bruce",DE,FA,1987-01-11,2012,original
5128,10767,00-0029217,1157,15011,25933,LewiTr00,,7207,1254435,,183b16cf-8a41-4ff0-9b18-f09c3d22655b,8465,8274,7665,25933,381167,14215,,travis-lewis-2,2532892,Travis Lewis,travis lewis,"Lewis, Travis",LB,FA,1988-01-15,2012,original
5129,10768,00-0029562,1192,14985,25768,DaviLa00,11245,7060,1769263,,9a612961-9fdf-47d0-b7ca-32b55adb1f61,8610,8184,7539,25768,540618,14375,540618,lavonte-david-1,2532828,Lavonte David,lavonte david,"David, Lavonte",LB,TBB,1990-01-23,2012,original
5130,10769,00-0029545,1171,15017,25829,RobiKe01,11246,7119,1245244,,af1648a4-2df1-40ef-b9fe-081d6961a416,,8186,7575,25829,399513,14271,,keenan-robinson-1,2532940,Keenan Robinson,keenan robinson,"Robinson, Keenan",LB,FA,1989-07-07,2012,original
5131,10770,00-0029566,1093,14973,25762,BrowZa00,11247,7055,1630321,,e858a1af-ebbe-4413-9903-ecd96d36a09b,8616,8183,7510,25762,463660,13941,,zach-brown-2,2532804,Zach Brown,zach brown,"Brown, Zach",LB,FA,1989-10-23,2012,original
5132,10772,00-0028912,1064,15246,26238,BurfVo00,11249,7280,1691353,,a62a2950-521e-4670-a4cf-47f6863fc0d1,,8522,7435,26238,507431,13860,,,2533058,Vontaze Burfict,vontaze burfict,"Burfict, Vontaze",LB,FA,1990-09-24,2012,original
5133,10773,00-0029248,1181,14938,25719,KuecLu00,11250,7015,1679691,,40403404-4624-4bd0-b11d-ec8299c48a42,,8198,7451,25719,498203,14338,,luke-kuechly-1,2533056,Luke Kuechly,luke kuechly,"Kuechly, Luke",LB,FA,1991-04-20,2012,original
5134,10774,00-0029669,1037,14933,25735,HighDo01,11251,7030,1673258,,e7a18744-0608-4118-888f-f51de5645ce9,8530,8201,7464,25735,465607,13748,465607,donta-hightower-1,2533057,Dont'a Hightower,donta hightower,"Hightower, Dont'a",LB,FA,1990-03-12,2012,original
5135,10775,00-0029255,1233,14979,25757,WagnBo00,11252,7050,1631476,,706bc0ab-7200-47e9-9b09-726110eb83dc,8597,8208,7533,25757,466010,14534,466010,bobby-wagner-1,2532966,Bobby Wagner,bobby wagner,"Wagner, Bobby",LB,WAS,1990-06-27,2012,original
5136,10776,00-0029578,1210,15023,25920,ColeAu00,11253,7195,1272213,,5e8f9ffa-395e-4195-b418-2e892b936583,,8185,7652,25920,401512,14442,,audie-cole-1,2532814,Audie Cole,audie cole,"Cole, Audie",LB,FA,1989-06-01,2012,original
5137,10777,00-0029676,1145,14943,25716,ClaiMo00,11254,7012,1679957,,e0d47951-fea7-4f2a-a936-f4d758ea6b83,8447,8162,7461,25716,498964,14144,,morris-claiborne-1,2533059,Morris Claiborne,morris claiborne,"Claiborne, Morris",CB,FA,1990-02-07,2012,original
5138,10778,00-0029560,1068,14940,25727,KirkDr00,11255,7023,1691421,,e972d67d-8302-4c64-9c1c-bc3121b90af4,8430,8163,7463,25727,508644,13871,508644,dre-kirkpatrick-1,2533060,Dre Kirkpatrick,dre kirkpatrick,"Kirkpatrick, Dre",CB,FA,1989-10-26,2012,original
5139,10779,00-0029681,1203,14974,25749,JenkJa03,11256,7043,1620533,,be7e6d3f-a5d5-4ba9-b694-5bdacab75606,8602,8164,6473,25749,450935,14412,450935,janoris-jenkins-1,2532875,Janoris Jenkins,janoris jenkins,"Jenkins, Janoris",CB,FA,1988-10-29,2012,original
5140,10780,00-0029596,,15053,,DennAl00,,7208,1630805,,bbef2ece-f601-4874-8956-59ab0ab0ac1b,8527,8169,7483,25934,462300,,,alfonzo-dennard-1,2532832,Alfonzo Dennard,alfonzo dennard,"Dennard, Alfonzo",CB,FA,1989-09-09,2012,original
5141,10781,00-0029416,1025,15057,25833,BoykBr00,,7123,1632063,,56e7b803-c110-4ff8-b097-7e3a7e7c0a9c,,8166,7492,25833,465704,13718,,brandon-boykin-1,2532798,Brandon Boykin,brandon boykin,"Boykin, Brandon",CB,CHI,1990-07-13,2012,original
5142,10782,00-0029670,1255,14932,25717,BarrMa00,11259,7013,1632196,,98c7ad4f-8e63-4028-b3ca-84dd37a5ae64,8609,8197,7497,25717,465598,14635,,mark-barron-1,2532789,Mark Barron,mark barron,"Barron, Mark",LB,FA,1989-10-27,2012,original
5143,10783,00-0029606,1213,14945,25739,SmitHa00,11260,7641,1265468,,407f1923-6659-4564-800f-25b8746d6d3e,8523,8202,7488,25739,400486,14461,400486,harrison-smith-2,2532948,Harrison Smith,harrison smith,"Smith, Harrison",S,MIN,1989-02-02,2012,original
5144,10784,00-0029215,1066,15085,25877,IlokGe00,11261,7159,1621494,,2b9494e4-953a-4aac-afe7-edd2d7be27da,,8335,7502,25877,449634,13868,,george-iloka-1,2532869,George Iloka,george iloka,"Iloka, George",S,FA,1990-06-20,2012,original
5145,10785,00-0029569,,15066,,MartMa00,,8542,1619949,,39cf7dd0-ed42-494c-868f-d1c03db97220,,8323,7633,25900,448100,,,markelle-martin-1,38720,Markelle Martin,markelle martin,"Martin, Markelle",S,FA,1990-06-20,2012,original
5146,10786,00-0029525,,14350,,TaylBr02,,7075,1620732,,a1ce63c0-2a3f-4c9b-97bd-f9fe4f1ce940,,8212,7545,25783,451079,,,brandon-taylor-1,2532958,Brandon Taylor,brandon taylor,"Taylor, Brandon",S,FA,1990-01-29,2012,original
5147,10787,00-0029297,1228,15049,25890,RobiTr02,,7170,1723480,,215fd07e-7e6a-4060-a545-3fe5fb7add4f,,8293,7625,25890,464274,14512,,,2532939,Trent Robinson,trent robinson,"Robinson, Trent",S,FA,1990-02-16,2012,original
5148,10788,00-0029553,1286,15061,25952,AlleAn02,,7224,1620589,,d2edaf8f-9f00-4dba-adab-9399c7185614,,8302,7489,25952,407594,14737,,antonio-allen-1,2532786,Antonio Allen,antonio allen,"Allen, Antonio",S,FA,1988-09-23,2012,original
5149,10789,00-0029542,1043,14942,25720,GilmSt00,11266,7016,1664166,,c7c6dc46-a58a-4cfc-b626-2360434671cb,8408,8165,7442,25720,494377,13761,494377,stephon-gilmore-1,2533062,Stephon Gilmore,stephon gilmore,"Gilmore, Stephon",CB,FA,1990-09-19,2012,original
5150,10790,00-0028970,,16446,,MinnCh00,,8541,1272264,,0226efd3-cbd3-4ef0-93bb-578d8eba0c32,,8168,7526,26286,399417,,,,2532913,Chase Minnifield,chase minnifield,"Minnifield, Chase",CB,WAS,1989-03-31,2012,original
5151,10791,00-0029087,1194,15398,26043,JohnLe03,11268,7385,1630686,,2023386f-584e-4cd3-b4e6-491cda3fee31,9042,8170,7777,26043,462232,14381,,,2532878,Leonard Johnson,leonard johnson,"Johnson, Leonard",CB,FA,1990-03-30,2012,original
5152,10792,00-0029267,1162,14983,25804,HoslJa00,,7094,1691186,,9875ed64-766b-481e-bba2-3f085d4bac24,,8173,7439,25804,507520,14233,,jayron-hosley-1,2533061,Jayron Hosley,jayron hosley,"Hosley, Jayron",CB,NYG,1990-09-18,2012,original
5153,10793,00-0029261,1175,14966,25772,HaywCa00,11270,7064,1632180,,a278c39e-7d4d-48c2-8145-2f8ad882ebeb,,8172,7529,25772,465924,14285,465924,casey-hayward-1,2532861,Casey Hayward,casey hayward,"Hayward, Casey",CB,FA,1989-09-09,2012,original
5154,10800,00-0028995,1054,14910,25753,HillSt00,11277,7047,1679651,,512c64d9-c14a-404a-bd33-7f9a90e53d9a,8550,8034,7445,25753,498805,13817,,stephen-hill-1,2533537,Stephen Hill,stephen hill,"Hill, Stephen",WR,FA,1991-04-25,2012,original
5155,10801,00-0028842,,14871,,SmitHa01,,7005,1964992,,0e40c882-e487-4000-83b2-d7267a3fc920,8374,8193,7517,25707,653715,,,,,Hayden Smith,hayden smith,"Smith, Hayden",TE,FA,1985-04-10,2012,original
5156,10802,,,14873,,,,,1968928,,,,8195,7521,25709,654713,,,,,Les Brown,les brown,"Brown, Les",TE,FA,1986-01-01,2012,original
5157,10803,00-0029654,1226,14947,25740,JenkA.00,11280,7034,1672870,,58f2138a-0772-435d-8444-85b35e97172e,8584,8106,7522,25740,463947,14502,,aj-jenkins-1,2532876,A.J. Jenkins,aj jenkins,"Jenkins, A.J.",WR,FA,1990-11-08,2012,original
5158,10805,00-0029250,1150,14937,25729,McClSh00,11282,7025,1274370,,96981fd3-bd93-4134-84fc-3506197ac7eb,,8147,7518,25729,381820,14189,,shea-mcclellin-1,2532907,Shea McClellin,shea mcclellin,"McClellin, Shea",LB,FA,1989-08-01,2012,original
5159,10806,00-0029586,1128,14964,25746,WolfDe00,11283,7040,1621331,,30f98123-214c-4f32-b29c-ac6f3ff56f39,8460,8204,7534,25746,448254,14059,448254,derek-wolfe-1,2533026,Derek Wolfe,derek wolfe,"Wolfe, Derek",DE,FA,1990-02-24,2012,original
5160,10807,00-0029409,1032,14978,25756,KendMy00,11284,7049,1631805,,7ec15a09-9237-43cc-9401-fb76cc418022,8564,8207,7509,25756,461633,13731,461633,mychal-kendricks-1,2532890,Mychal Kendricks,mychal kendricks,"Kendricks, Mychal",LB,FA,1990-09-28,2012,original
5161,10808,00-0029410,1039,14977,25758,WilsTa00,11285,7051,1971666,,cbe81592-1ee2-4bf1-870a-2578c4c8267e,8532,8209,7537,25758,463943,13753,463943,tavon-wilson-1,2534830,Tavon Wilson,tavon wilson,"Wilson, Tavon",S,FA,1990-03-19,2012,original
5162,10809,00-0029256,1143,14953,25759,ReyeKe00,,7052,1277494,,8d7729c6-3a84-4769-8c2c-2ed11557be20,8579,8159,7538,25759,400932,14135,,kendall-reyes-1,2532937,Kendall Reyes,kendall reyes,"Reyes, Kendall",DE,FA,1989-09-26,2012,original
5163,10810,00-0029690,1204,14989,25775,JohnTr05,11287,7067,1633486,,e4538897-a749-41a8-8220-332e8229ac41,8603,8167,7530,25775,459816,14414,,,2532877,Trumaine Johnson,trumaine johnson,"Johnson, Trumaine",CB,FA,1990-01-01,2012,original
5164,10811,00-0029691,1254,14948,25776,RobiJo01,,7068,1681961,,8cd557fb-94df-48c2-8665-198e5c8be20b,,8211,7454,25776,495661,14631,,josh-robinson-1,2533542,Josh Robinson,josh robinson,"Robinson, Josh",CB,FA,1991-01-08,2012,original
5165,10812,00-0029683,1123,14895,25777,HillRo00,11289,7069,1701008,,6e024d51-d5fb-40cc-8a07-495f81347ad1,8456,8030,7440,25777,512366,14046,,ronnie-hillman-1,2533437,Ronnie Hillman,ronnie hillman,"Hillman, Ronnie",RB,FA,1991-09-14,2012,original
5166,10813,00-0029660,1045,14920,25779,GrahT.00,11290,7071,1630354,,26f82a1b-2f90-4e82-8c6b-8036912a6d20,,8101,7542,25779,463700,13763,,tj-graham-1,2532850,T.J. Graham,tj graham,"Graham, T.J.",WR,FA,1989-07-27,2012,original
5167,10814,00-0029692,1113,14950,25780,AngeBr00,,7072,1272968,,6ee71282-c2b8-416a-8de1-29c0185d9b7b,,8251,7541,25780,401724,14017,401724,bryan-anger-1,2533000,Bryan Anger,bryan anger,"Anger, Bryan",PN,DAL,1988-10-06,2012,original
5168,10815,00-0029693,1259,14982,25782,VernOl00,11292,7074,1664433,,3be41614-5c70-4b0a-89c7-c7ae061d9223,8515,8146,7544,25782,495200,14646,,olivier-vernon-1,2533534,Olivier Vernon,olivier vernon,"Vernon, Olivier",DE,FA,1990-10-07,2012,original
5169,10816,00-0029607,1052,14958,25787,DaviDe00,11293,7079,1263584,,e6221da0-1ce0-4f60-85b5-f2094e9d2863,8547,8213,7547,25787,401178,13810,401178,demario-davis-1,2533008,Demario Davis,demario davis,"Davis, Demario",LB,NOS,1989-01-11,2012,original
5170,10817,00-0029526,,14949,,HardBr01,,7081,1971669,,7514fef6-46df-4bd5-bc63-4ede5040eaa0,,8233,7548,25789,399412,,,brandon-hardin-1,2532855,Brandon Hardin,brandon hardin,"Hardin, Brandon",S,NYJ,1989-10-30,2012,original
5171,10818,00-0029639,1218,14955,25790,FlemJa00,,7082,1682150,,349a994b-4b6d-42e6-a2fe-bdb3359b0a31,8384,8303,7549,25790,401459,14477,,jamell-fleming-1,2532839,Jamell Fleming,jamell fleming,"Fleming, Jamell",S,FA,1989-05-05,2012,original
5172,10819,00-0029641,1146,14987,25791,CrawTy00,11296,7083,1781663,,dc632746-2240-41d6-8141-695194706989,,8144,7550,25791,541682,14146,,tyrone-crawford-1,2532821,Tyrone Crawford,tyrone crawford,"Crawford, Tyrone",DT,FA,1989-11-22,2012,original
5173,10820,00-0029544,1094,14988,25792,MartMi01,,7644,1630985,,72953052-ee38-4833-b927-9dc0b2d2966b,8618,8161,7551,25792,464194,13946,,mike-martin-4,2532901,Mike Martin,mike martin,"Martin, Mike",DT,FA,1990-09-01,2012,original
5174,10821,00-0029265,7511,14980,,BentBi00,,7086,1620157,,452ce742-efc5-4268-81e1-f462a1ed2064,,8277,7552,25795,451362,14201,,,2533024,Dwight Bentley,dwight bentley,"Bentley, Dwight",CB,FA,1989-05-16,2012,original
5175,10822,00-0029266,1080,14954,25797,HughJo00,,7088,1245857,,51e6e64c-7150-4588-847a-44b9ce7e0903,,8221,7553,25797,382267,13896,,john-hughes-2,2533451,John Hughes,john hughes,"Hughes, John",DT,FA,1988-04-27,2012,original
5176,10823,00-0029657,1186,14984,25799,HickAk00,11300,7090,1679965,,e2d85e2a-3d88-42e7-95ca-8db79228135c,,8350,7555,25799,498969,14358,498969,,2533433,Akiem Hicks,akiem hicks,"Hicks, Akiem",DT,FA,1989-11-16,2012,original
5177,10824,00-0029646,,14960,,BequJa00,,7645,1273375,,48bc7059-bec3-4f58-9c9d-c1d6eb645ff5,,8145,7557,25800,406277,,,jake-bequette-1,2532791,Jake Bequette,jake bequette,"Bequette, Jake",DE,FA,1989-02-21,2012,original
5178,10825,00-0029563,1121,14997,25811,BoldOm00,,7101,1272943,,428258ce-f7ac-4e8b-a665-485beb03aa73,8455,8283,7563,25811,380161,14041,,omar-bolden-1,2532796,Omar Bolden,omar bolden,"Bolden, Omar",S,FA,1988-12-20,2012,original
5179,10826,00-0029270,1180,15010,25813,AlexFr00,,7103,1243552,,66e4fc6d-abef-4c6b-a102-556da3b64740,8414,8286,7564,25813,381161,14330,,frank-alexander-1,2532999,Frank Alexander,frank alexander,"Alexander, Frank",DE,CAR,1989-12-17,2012,original
5180,10827,00-0029272,1040,15075,25815,BradNi00,11304,7105,1619567,,9279ccd9-3088-409e-8bc5-215363e7a29e,8405,8215,7565,25815,447034,13756,,nigel-bradham-1,2532800,Nigel Bradham,nigel bradham,"Bradham, Nigel",LB,FA,1989-09-04,2012,original
5181,10828,00-0029274,1133,14923,25817,WyliDe00,,7107,1273864,,1ff79671-c6be-44a7-a307-5e3a1ce968ad,8506,8099,7566,25817,406248,14087,,devon-wylie-1,2532979,Devon Wylie,devon wylie,"Wylie, Devon",WR,STL,1988-09-02,2012,original
5182,10829,00-0029138,1251,15101,25819,Ta'aAl00,,7109,1632002,,016d1bcc-040b-48c2-af03-f699b8b7a0a2,,8157,7494,25819,459359,14623,,alameda-taamu-1,2532955,Alameda Ta'amu,alameda taamu,"Ta'amu, Alameda",DT,FA,1990-08-23,2012,original
5183,10830,00-0029276,1152,15000,25821,RodrEv00,11307,7111,1781543,,fa68cd74-e645-4935-95f7-9dee35239853,8425,8118,7569,25821,405003,14193,,evan-rodriguez-1,2532991,Evan Rodriguez,evan rodriguez,"Rodriguez, Evan",TE,FA,1988-09-21,2012,original
5184,10831,00-0029647,1148,15038,25823,WilbKy00,11308,7113,1243088,,cdbaf089-9c7e-418f-829e-d903c28b2628,8453,8224,7570,25823,397413,14167,397413,kyle-wilber-1,2532974,Kyle Wilber,kyle wilber,"Wilber, Kyle",LB,LVR,1989-04-26,2012,original
5185,10832,00-0029277,1229,15005,25824,HowaJa00,11309,7114,1620532,,011f2a35-7f2b-4e62-8fe9-4c46f4e23a50,,8343,7571,25824,450933,14519,,jaye-howard-1,2533006,Jaye Howard,jaye howard,"Howard, Jaye",DE,FA,1988-12-20,2012,original
5186,10833,00-0029529,1095,14998,25825,SensCo00,11310,7115,1262874,,a2015dbb-fd0b-46fc-ad19-eb387605f244,8619,8320,7572,25825,401730,13949,,coty-sensabaugh-1,2532946,Coty Sensabaugh,coty sensabaugh,"Sensabaugh, Coty",CB,FA,1988-11-15,2012,original
5187,10834,00-0029279,1081,15032,25830,JohnJa04,,7120,1620095,,ee0e5c2a-4623-44ee-a46a-d59d348c5f75,,8225,7576,25830,409532,13898,,james-michael-johnson-1,2532880,James-Michael Johnson,james-michael johnson,"Johnson, James-Michael",LB,MIA,1989-08-20,2012,original
5188,10835,00-0029415,1102,14916,25831,MartKe01,11312,7121,1631009,,3d916bd3-e7f2-4607-9ad7-32e04935fd86,8481,8216,7577,25831,464288,13974,,keshawn-martin-1,2532900,Keshawn Martin,keshawn martin,"Martin, Keshawn",WR,FA,1990-03-15,2012,original
5189,10836,00-0029280,1041,15008,25834,BrooRo01,,7124,1244951,,41db5056-d8e4-4da0-9c05-037adab1d502,8406,8273,7578,25834,381630,13757,,ron-brooks-1,2533332,Ron Brooks,ron brooks,"Brooks, Ron",CB,FA,1988-10-16,2012,original
5190,10837,00-0029281,1165,14905,25837,RobiAd00,11314,7127,1971880,,f8762994-f688-4fba-9efe-95504972ad69,,8217,7579,25837,382275,14244,,adrien-robinson-1,2534752,Adrien Robinson,adrien robinson,"Robinson, Adrien",TE,NYJ,1988-09-23,2012,original
5191,10838,00-0029587,1211,15003,25838,ElliRh00,11315,7128,1244464,,cccc9f16-9508-434f-b7a4-9a29cb0cacf9,,8114,7580,25838,399295,14445,,rhett-ellison-1,2532835,Rhett Ellison,rhett ellison,"Ellison, Rhett",TE,FA,1988-10-03,2012,original
5192,10839,00-0029631,,15006,,BurrMi00,,7129,1273899,,dea1a93d-74ff-4715-863c-b43d2c6e612c,8554,8311,7581,25839,401796,,,miles-burris-1,2533004,Miles Burris,miles burris,"Burris, Miles",LB,FA,1988-06-27,2012,original
5193,10840,00-0029282,,15056,,ThomCh01,,7130,1632282,,f01c7712-3887-458e-8351-1c3e31c67091,,8328,7582,25840,465699,,,,38660,Christian Thompson,christian thompson,"Thompson, Christian",S,FA,1990-06-14,2012,original
5194,10841,00-0029284,1174,14994,25842,DaniMi00,11318,7132,1692684,,34de0b93-9cab-4987-915b-25ef8480cae7,8470,8324,7584,25842,399250,14280,399250,mike-daniels-2,2532826,Mike Daniels,mike daniels,"Daniels, Mike",DT,FA,1989-05-05,2012,original
5195,10842,00-0029211,,15036,,McMiJe00,,7133,1716588,,e1551780-84cb-48a4-b5c8-268c437bd671,8474,8325,7585,25843,400697,,,,2532908,Jerron McMillian,jerron mcmillian,"McMillian, Jerron",S,FA,1989-04-02,2012,original
5196,10843,00-0029573,,15083,,ChilGr00,,,1632227,,9a776cbe-2400-49bb-8b02-4708167ef674,,8218,7586,25844,465630,,,greg-childs-1,38664,Greg Childs,greg childs,"Childs, Greg",WR,FA,1990-03-10,2012,original
5197,10844,00-0029648,,15119,,JohnMa05,,7134,1971879,,,,8219,7587,25845,386113,,,,2534790,Matt Johnson,matt johnson,"Johnson, Matt",S,FA,1989-07-22,2012,original
5198,10845,00-0029574,1294,15039,25846,ChapJo00,,7646,1273325,,2f0190fc-16ce-486c-bcb5-f752ed345275,,8266,7420,25846,400110,14760,,josh-chapman-1,2532811,Josh Chapman,josh chapman,"Chapman, Josh",DT,FA,1989-06-10,2012,original
5199,10846,00-0029568,1124,15047,25847,JackMa02,11323,7647,1631887,,252da24d-9eb7-4871-ae76-199918f412d8,8457,8150,7528,25847,459335,14048,459335,malik-jackson-2,2532873,Malik Jackson,malik jackson,"Jackson, Malik",DT,FA,1990-01-11,2012,original
5200,10847,00-0029212,1160,15070,25848,WhitTa00,11324,7135,1630570,,70eae82c-30ea-491f-b71c-aa11f47af476,8468,8341,7588,25848,469179,14225,469179,tahir-whitehead-1,2532986,Tahir Whitehead,tahir whitehead,"Whitehead, Tahir",LB,FA,1990-04-02,2012,original
5201,10848,00-0029575,1209,15079,25849,BlanRo00,11325,7136,1633101,,5db03086-c670-4adb-98ed-b6a59a4f9270,8516,8265,7589,25849,469187,14440,,robert-blanton-1,2532794,Robert Blanton,robert blanton,"Blanton, Robert",S,FA,1989-09-07,2012,original
5202,10849,00-0029418,1193,15068,25850,GoodNa00,11326,7137,1672771,,9552a04c-6468-41e0-bc5c-c91efedf2fc3,,8317,7590,25850,403301,14377,,najee-goode-1,2533016,Najee Goode,najee goode,"Goode, Najee",LB,FA,1989-06-04,2012,original
5203,10850,00-0029620,1118,15002,25852,MarsBr01,11327,7648,1620099,,6fc9e2c6-fb44-490e-8353-2362b7b94ee9,8497,8252,7592,25852,409523,14032,,brandon-marshall-3,2532898,Brandon Marshall,brandon marshall,"Marshall, Brandon",LB,FA,1989-09-10,2012,original
5204,10851,00-0029285,1182,15124,25853,NormJo01,11328,7649,1731084,,2bdf19ad-a957-4f3c-bb2f-2bb72b0b3595,8417,8174,7593,25853,473857,14340,473857,,2532920,Josh Norman,josh norman,"Norman, Josh",CB,FA,1987-12-15,2012,original
5205,10852,00-0029590,1073,15067,25855,ThomTa00,11329,7140,1971885,,c2c65162-07df-48fb-93ce-86f340afb688,8621,8321,7595,25855,460898,13881,,taylor-thompson-1,2534742,Taylor Thompson,taylor thompson,"Thompson, Taylor",TE,FA,1989-10-19,2012,original
5206,10853,00-0029541,,15104,,MenzDe00,,7650,1767990,,cae1de09-c079-4dae-abc3-fcf72fe42889,,8336,7596,25856,557172,,,dequan-menzie-1,2532911,DeQuan Menzie,dequan menzie,"Menzie, DeQuan",S,CAR,1990-01-11,2012,original
